country,market,admin_1,longitude,latitude,cpcv2,product,source_document,period_date,price_type,product_source,unit,unit_type,currency,value
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2015-03-31,Retail,Local,L,Volume,USD,1.3600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2015-03-31,Retail,Local,L,Volume,ZWL,1.3600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2015-04-30,Retail,Local,L,Volume,USD,1.3100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2015-04-30,Retail,Local,L,Volume,ZWL,1.3100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2015-05-31,Retail,Local,L,Volume,USD,1.2600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2015-05-31,Retail,Local,L,Volume,ZWL,1.2600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2015-06-30,Retail,Local,L,Volume,USD,1.2800000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2015-06-30,Retail,Local,L,Volume,ZWL,1.2800000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2015-07-31,Retail,Local,L,Volume,USD,1.2800000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2015-07-31,Retail,Local,L,Volume,ZWL,1.2800000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2015-08-31,Retail,Local,L,Volume,USD,1.2800000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2015-08-31,Retail,Local,L,Volume,ZWL,1.2800000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2015-09-30,Retail,Local,L,Volume,USD,1.1600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2015-09-30,Retail,Local,L,Volume,ZWL,1.1600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2015-10-31,Retail,Local,L,Volume,USD,1.2000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2015-10-31,Retail,Local,L,Volume,ZWL,1.2000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2015-11-30,Retail,Local,L,Volume,USD,1.1800000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2015-11-30,Retail,Local,L,Volume,ZWL,1.1800000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2015-12-31,Retail,Local,L,Volume,USD,1.1600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2015-12-31,Retail,Local,L,Volume,ZWL,1.1600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-01-31,Retail,Local,L,Volume,USD,1.1100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-01-31,Retail,Local,L,Volume,ZWL,1.1100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-02-29,Retail,Local,L,Volume,USD,1.0100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-02-29,Retail,Local,L,Volume,ZWL,1.0100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-03-31,Retail,Local,L,Volume,USD,1.0100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-03-31,Retail,Local,L,Volume,ZWL,1.0100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-04-30,Retail,Local,L,Volume,USD,1.0300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-04-30,Retail,Local,L,Volume,ZWL,1.0300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-05-31,Retail,Local,L,Volume,USD,1.0600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-05-31,Retail,Local,L,Volume,ZWL,1.0600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-06-30,Retail,Local,L,Volume,USD,1.1000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-06-30,Retail,Local,L,Volume,ZWL,1.1000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-07-31,Retail,Local,L,Volume,USD,1.1500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-07-31,Retail,Local,L,Volume,ZWL,1.1500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-08-31,Retail,Local,L,Volume,USD,1.1100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-08-31,Retail,Local,L,Volume,ZWL,1.1100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-09-30,Retail,Local,L,Volume,USD,1.1100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-09-30,Retail,Local,L,Volume,ZWL,1.1100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-10-31,Retail,Local,L,Volume,USD,1.1500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-10-31,Retail,Local,L,Volume,ZWL,1.1500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-11-30,Retail,Local,L,Volume,USD,1.2000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-11-30,Retail,Local,L,Volume,ZWL,1.2000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2016-12-31,Retail,Local,L,Volume,USD,1.2000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2016-12-31,Retail,Local,L,Volume,ZWL,1.2000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-01-31,Retail,Local,L,Volume,USD,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-01-31,Retail,Local,L,Volume,ZWL,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-02-28,Retail,Local,L,Volume,USD,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-02-28,Retail,Local,L,Volume,ZWL,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-03-31,Retail,Local,L,Volume,USD,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-03-31,Retail,Local,L,Volume,ZWL,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-04-30,Retail,Local,L,Volume,USD,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-04-30,Retail,Local,L,Volume,ZWL,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-05-31,Retail,Local,L,Volume,USD,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-05-31,Retail,Local,L,Volume,ZWL,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-06-30,Retail,Local,L,Volume,USD,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-06-30,Retail,Local,L,Volume,ZWL,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-07-31,Retail,Local,L,Volume,USD,1.2100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-07-31,Retail,Local,L,Volume,ZWL,1.2100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-08-31,Retail,Local,L,Volume,USD,1.2300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-08-31,Retail,Local,L,Volume,ZWL,1.2300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-09-30,Retail,Local,L,Volume,USD,1.2300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-09-30,Retail,Local,L,Volume,ZWL,1.2300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-10-31,Retail,Local,L,Volume,USD,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-10-31,Retail,Local,L,Volume,ZWL,1.2500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-11-30,Retail,Local,L,Volume,USD,1.2600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-11-30,Retail,Local,L,Volume,ZWL,1.2600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2017-12-31,Retail,Local,L,Volume,USD,1.2700000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2017-12-31,Retail,Local,L,Volume,ZWL,1.2700000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-01-31,Retail,Local,L,Volume,USD,1.2300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-01-31,Retail,Local,L,Volume,ZWL,1.2300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-02-28,Retail,Local,L,Volume,USD,1.2600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-02-28,Retail,Local,L,Volume,ZWL,1.2600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-03-31,Retail,Local,L,Volume,USD,1.2400000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-03-31,Retail,Local,L,Volume,ZWL,1.2400000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-04-30,Retail,Local,L,Volume,USD,1.2400000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-04-30,Retail,Local,L,Volume,ZWL,1.2400000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-05-31,Retail,Local,L,Volume,USD,1.3200000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-05-31,Retail,Local,L,Volume,ZWL,1.3200000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-06-30,Retail,Local,L,Volume,USD,1.3200000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-06-30,Retail,Local,L,Volume,ZWL,1.3200000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-07-31,Retail,Local,L,Volume,USD,1.3200000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-07-31,Retail,Local,L,Volume,ZWL,1.3200000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-08-31,Retail,Local,L,Volume,USD,1.3100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-08-31,Retail,Local,L,Volume,ZWL,1.3100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-09-30,Retail,Local,L,Volume,USD,1.3100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-09-30,Retail,Local,L,Volume,ZWL,1.3100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-10-31,Retail,Local,L,Volume,USD,1.3500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-10-31,Retail,Local,L,Volume,ZWL,1.3500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-11-30,Retail,Local,L,Volume,USD,1.3800000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-11-30,Retail,Local,L,Volume,ZWL,1.3800000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2018-12-31,Retail,Local,L,Volume,USD,1.3200000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2018-12-31,Retail,Local,L,Volume,ZWL,1.3200000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2019-01-31,Retail,Local,L,Volume,USD,3.1300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-01-31,Retail,Local,L,Volume,ZWL,3.1300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (USD)",2019-02-28,Retail,Local,L,Volume,USD,3.1300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-02-28,Retail,Local,L,Volume,ZWL,3.1300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-03-31,Retail,Local,L,Volume,ZWL,3.2400000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-04-30,Retail,Local,L,Volume,ZWL,3.2600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-05-31,Retail,Local,L,Volume,ZWL,3.2600000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-06-30,Retail,Local,L,Volume,ZWL,5.3700000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-07-31,Retail,Local,L,Volume,ZWL,6.1000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-08-31,Retail,Local,L,Volume,ZWL,10.4400000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-09-30,Retail,Local,L,Volume,ZWL,12.6100000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-10-31,Retail,Local,L,Volume,ZWL,15.8300000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-11-30,Retail,Local,L,Volume,ZWL,17.6200000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2019-12-31,Retail,Local,L,Volume,ZWL,20.9500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2020-01-31,Retail,Local,L,Volume,ZWL,20.3000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2020-02-29,Retail,Local,L,Volume,ZWL,20.3000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2020-03-31,Retail,Local,L,Volume,ZWL,20.0900000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2020-04-30,Retail,Local,L,Volume,ZWL,23.0900000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2020-05-31,Retail,Local,L,Volume,ZWL,
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2020-06-30,Retail,Local,L,Volume,ZWL,
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2020-07-31,Retail,Local,L,Volume,ZWL,62.7700000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2020-08-31,Retail,Local,L,Volume,ZWL,90.2000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2020-09-30,Retail,Local,L,Volume,ZWL,90.2000000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2020-10-31,Retail,Local,L,Volume,ZWL,81.8500000000000000
Zimbabwe,"Gweru, Kombayi",Midlands,29.8177,-19.4513,P33360AA,Diesel,"Famine Early Warning Systems Network (FEWS NET), Zimbabwe, Price (ZWL)",2020-11-30,Retail,Local,L,Volume,ZWL,81.0500000000000000
